user_id,business_id,name,neighborhood,stars
xEaQP-ylks5c6iho8J932g,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,5
bN25cOkFDluT1NjMNkWqAQ,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,2
J_fLxGcioWI1q51lxe26HQ,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,4
oJ15i4iUESgBkDwcTK-fMQ,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,5
oJ15i4iUESgBkDwcTK-fMQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
5v3mjpAo2pBLctHbYvdmnw,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,2
o9_7OuDi8XfydzGi0jYvsA,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,1
K1S4NnoaWybS1B7xBF-SEA,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,5
PNF0KXB9-RJMveiLvgkASw,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,4
d3fLfElcJDz5GCOY7CRktA,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,5
xyYWokhErgWfmS9uWyc3Jg,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,4
e-1X-FLmRhAy-itsSbOdjA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
CMu9FmdK8xpiawJowJuGQg,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,5
_W4y7ku6Q0uGoiI3ePtkgQ,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,3
y9-bfJEhXvU98vwt5UejuA,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,4
Qn0hKFVFQEBSqJ-SmftgCQ,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,5
LDw5nXlxZsPmZFDu23zfYg,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,3
YalRLFVGKqT9HVNu2oh9mw,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,5
7J6Hb7VuTsJq50iiNwqvCg,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,2
S33DHKNGNejR_qNawgbNRA,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,2
UNDhCRapbwVY0sF4MGhW0Q,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
5uAmmRFumwV2JNkRG8POTg,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,2
JhXu0gRA4R8ZWwGFoBDqvw,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,2
4bQp5jnqpoQpNfxMg1y_xQ,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,4
OFO7c5_l2Q6k0Z6s9-idPw,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,5
q0V79dMoveW_362GFcsDLg,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,5
rY2rxCHslXoR5Bvxd5PIDg,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,1
3VL7MACAowyjclox32U-kw,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
BwLt5mGd50_BCpz65U3dNA,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,2
y9PMPI5FSY_N4_icqQaHeQ,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,3
5lXcgXIMOGmWtCQRJtOnsw,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
ZzC-ngWslLIw2hZbWFs3VQ,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,3
7ptLDhjz7Cd8SPg5_iEG9w,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
WUJxg33KyOG2_FsB49NGmA,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,5
7m4hy4IKBCuwNNzvM_aY4g,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,3
pXmPoxH1dZUITaxeQgNeXQ,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
k6t-pfuBKpli9OhRr-3GkA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
Qqs0nylFFIefn65okipNww,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
ioLQrCvCBz3HmlKZeFxbJQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
nDlXWvimtjsDdtqiSVPSLg,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,3
SwyHccVzUDVH_Je4XBuSYA,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,4
0z_xo6QA3FTnHub0t3G9kA,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,4
tZ6UTquj55ULeqKjckOsug,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,3
tZ6UTquj55ULeqKjckOsug,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,3
XKmUfW4q6RZ4XKJqxOatew,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,5
ChKHMb5xCCjO99vac3MhnQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
eqwYJSlHsGYaotedCtdX0A,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,3
ftim8Jl7IOS53p0XxR3D_A,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,5
KMKokAO3wQQxQq4qE0Kerg,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,3
ypnN7tlKb_H7tixXuYND2Q,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
M4qSxWomn0xZbmnwx6CfGg,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,1
XxyyTYuL7KrrBFg8a14bEA,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,1
8u9X-s7gkxaQz8Y7HazzoQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
XMN0nIXjW_wEyKQZCIyIYQ,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,5
VQwCS8gmlyV6bF1EYOk9Pw,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,1
pgMxiwSL7Hhz98jxCkYqHA,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,3
YdG11ADpXQNf5FPzYRMIbQ,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,2
k2TAP1NMIK3PAL3LmNEq0w,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,3
0sdPJMBJzayFOuDl-K8QFg,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,1
416uX1dOkO0kj8tkCfhnCw,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,2
p9h8DHNGmvWrIpE727vVkw,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,4
Sz2MjKvXX_xVvrio5KzQJw,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
fkiVY_nfEdP_moBkgRE64g,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
0Hq4GFZtA_lAgn1EN6ILqA,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
-bo07i5K6Y-vFk-iJfy10Q,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,5
LOAzit0Ab2MdtlCJFw3-cw,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,3
3BfYHjkmo6n1vqPZQ0t59g,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,5
WhiHeqzJAUx0rRw78Tq5TA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
8oMBsKkbGFSPhzK4PBWdSg,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,2
sm6AzP6HSQhI9j9V_oiPWA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,2
8DS_lhP4fr3D8kBDcuL3fQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,3
TZLuRfGKannglHkO9XZoQw,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,1
Y9nUAyXtthXksadH__eblg,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
RUDYZSMCToAiVCWEMVLP7Q,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,4
tJW7CSehQbuXu97ilY_uEA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
GABWrw5Et9jubriKwMUDbw,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,4
cIofQoDbdbDf47s3-GhRoA,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,3
b3DYIU3TFc4gy9H_50_hUA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
t1iaOuRXk6oEW3vKt58wfg,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,5
Sf6oVN3UT5sPkQusvLgYwg,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
5ukgwfTcOSK5uY89raFD-Q,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
S-dfqUtbu7JybeU6mOTWmQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
Q3vl1Btm5DRh_GeGx132rQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,3
qAfHGIKLCAZp8nB0agAmWg,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
vaRsmZT4PJsysGdTmLqPiQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,2
xf-WNELch3paRHjpr3kfvA,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,4
EoNNz97rCbmVwX7QCUhsZw,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,4
7Vzsm-5fl2TsGJ93DtFBBw,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,1
iKF6JaOgx9jio15QM6FxRg,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,1
fjiJFNW-ZpJwK-nhG4uAaw,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,5
NiqyMHyOnv5uolcYW7paOg,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,1
p1Flu1GZB5MT5drTR5uxuQ,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,5
dsuf6FHPK5s_elDFsxdYuA,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,4
FTPe7VVwGDM8j9csFhShWA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,2
vWJ3EHkMc0qRV9x5d0diqg,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,4
-k5yFUChotBMGQgHdFZvLQ,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,4
A0k7CkrTrkO5-S4mFosjbg,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,2
Q0YE5m9pCfkDgNuTLpZtAw,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
zdMYqs88mT0F-AMPQXFQCw,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
860dOkivOgWFHVVrXgMLgQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
EVuCHrQfSC18EPG-bBGwmA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
UQa9RqoJZWAawzqN-2pT2Q,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,2
zX1IGD-EGF0xTbPuxpEsFg,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,5
K6SwU-RKlxh_n1Sp_Rw77g,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,2
q0DJEZ9StoQrxFA03fsL3w,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,1
WyZUx8cdcIyoXYA62-0PYg,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,2
rrHYlCvZrXzgisfNgvTnCg,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,2
NstD7WTCqy7kR3zZhz5IgQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,3
70V5gsV5e1sA9wSxEI14iA,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,5
cyR7Os6lOgw3851X6lTQ2Q,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
0ApIoyM76fcYHcdDEgzAxQ,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,3
-UTGYSg3hl2sLvAVCLaomA,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,1
zqttuCEWI4-l4ZBCbfGk6A,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,4
Ku2nFDsUFvAEgJCDgIwdSw,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,5
VsIWfWGMd9HGFN53pjcayQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,3
reSiLbRNq_kCVD5RGI780Q,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,4
bjM_u94xZ_uwtNwN2Mjrqw,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,1
HlZkXH5Jez_sQ1AlgeS6yA,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,3
YT9fRTu-rvOXfxpjIStwvg,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,4
TJuGr-yE8lkEZsXlVkVhMQ,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,3
35KhmbouS8gY-eIADqoEgg,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,3
B_9myFp0-mi0W2ubooamHQ,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
1HvVTMBEs8ZArJ62IGMbCw,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,3
z8ie74vdxx-28KPHA5EVlg,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,4
URiGMZQorfU3cIDVATyKjw,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
C0VQBXa3VAtw1sSKamGriw,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
C0VQBXa3VAtw1sSKamGriw,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
1uDC2eQboLRZsDTxbr5Hew,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,1
oo00RFm6tHGvlRn7VzKVfQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
XIjuB7MO4utFUsfB-TTYzw,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,1
V648tsUwxxepkplf6QOB3g,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,5
VgpdLFEgDm8TWNvEbwCsRA,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,1
xoNpQ_DnzNuTbkFPPO0Lgw,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
FMEGPO30sSRXt9H6QNFDGQ,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,4
7NEmI73fmuLghBls4rKM3w,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,5
flF2JXEJuNGZYuPn38zkvg,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,4
flF2JXEJuNGZYuPn38zkvg,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
1uO7nwlNX3PRmdN7mxZ-PA,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,5
I0KA1puYFNaAIQo28VEbYg,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,3
3iXddQztzXtJY9Fvf60Jyw,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
gaKR7VgsH9qnMsAjkwHXlA,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,5
P38VCPgID4ePpne10lQJ0w,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,4
uknUhiD5N47GAHzA73cgoA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
BCuCjW75YMHbQ1LUUXg05g,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,4
Nqm2f3c8WGSaEv2HwO-YXA,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,2
w13Mgj30cOBnM0lG7MZgkw,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,1
ZraRb4hACyZ16zN61vwGHA,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,1
qd1HEa-8gNDicEn-1TFH3Q,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,2
URIBtJsoDkPL8SjrLwfaGQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
yd4BQE9YmZ4-mLPlp8jlnA,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,4
yd4BQE9YmZ4-mLPlp8jlnA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
2W8dqxEHC73fIsTvZ1fnTg,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,1
3_QvTWWvaLdhyhQq_E1g7g,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
Ll0h2fsqIqS2Mn8ujLPE1w,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,2
JPZqYNcrWrAdcPKGemj-wQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
Z128ihQea7BLPh2T9q9sKA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,3
AlqT_qYO3tAM1aPeQFRlig,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
fTXhyWObg1heQZxKFFIaVg,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,4
oOsjFifsg7-owhmL-GLssA,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
Tj58A0_D-WsD-UirmpYSEQ,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
Tj58A0_D-WsD-UirmpYSEQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
zTSs0YHI5pB88O-29wz-Xw,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,3
qHmLQQZF1GKrU6HFZqZqGA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
vPXQ6tZOw3rH2jyZb9lOng,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,2
jOvyYRkNqSZRhnd406-XoA,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,4
aLcIOPU1ljkXa3Q5eP4sSA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
hW4J-csPi-lPpkgKlxoK5A,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
dncJ6urAvbEvCRCbFvk0jg,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,3
Y7NaaCb4AkNjpdHVLuPCaQ,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,1
wYTKE9ad0qWMgYPgNCnoQA,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,4
23fqm3Ur_qFWRU92JwtD4Q,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,4
UYcmGbelzRa0Q6JqzLoguw,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,3
NjX9gA250gs-wzLrFvvNkQ,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
G3h8pIclwUbuu3itJqF7ug,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,4
Si30sRMXcL76UZrLWNxbmg,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,5
SHEziY_V4G60mVyLNvjLSQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
GWs9J6lIUqrySTxl6uXO0A,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,4
0OW9GBkUAcob-mzObmQAWQ,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,4
cZd_kV1OxoJmTUPQbz471Q,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,4
f9Oxro5Lx76HLzJAt8DGbA,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
jkIWv_FJnY273XCRyEIjWQ,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,4
q5aetbZc-K38Ewvsd4iC9g,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
0QRMOUgGEeLssaNh1gwGjQ,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,5
29fg3XIN4rpoQg6M-4n_Yg,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,2
xPsYpV9CcuUO7jffR9tXGg,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
5tmYq8hRPUUL0BBIreGv2g,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,4
7J6Hb7VuTsJq50iiNwqvCg,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,4
w1aCpqnYFxEBSsb9uRnVOA,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,5
59KPvsgty-chxl4jE9E3jQ,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
D9IMOsV39BvoDNb08N9myQ,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,2
dJmEqu1AMN3eGTudtyUVXQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
gBCKyJl4lEQZJc6WWEFvNw,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
7BKcQLQMxD-trOLtgigqFA,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,5
7BKcQLQMxD-trOLtgigqFA,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
7HUPV0HZHWCUlURbzhnLrQ,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,1
37HswRimgBEf7_US-c3CDA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,2
km4G2uBmegYYv5wBvT0uTw,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,1
tJfrTG8C-cGP7jgUcvr1BQ,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,3
tJfrTG8C-cGP7jgUcvr1BQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
3dmA1XCPgQaXgkpuLQVB0g,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,5
5Cy0_FrkWONTjWiF2EWiAg,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,3
VWi6Q1NeQsPAk6vxVgkXNw,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
iygdURdCk6X53UH91Kly0A,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,5
MJrSvJ-Tz1HXKOOCHnlyoQ,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,4
9NwDVVJZfRBX60niQQtaTQ,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,4
tpqPfGBvs5OjXzW6HrnUtg,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,3
Q0lu3tDhPAGiXQZ_RWrS_w,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,1
vS1hVEpZSv6_D-PtFExA_A,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,2
ut3Er6M6xYdy_qxrTqOZTg,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,4
JETBDqNqov85UTr_JqKMVA,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,1
lX09FgiUWs8LJRpmq37YvQ,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,5
OkvmeKgsF_KTP1PhcIDBmA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,1
-k5yFUChotBMGQgHdFZvLQ,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,4
-Xvw4qxqFv4dtyDkA6EUHA,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,4
bpykI5VefAEr2KwmdDOnkA,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,1
leZRcV2QvdhymyDlyZE6bQ,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,4
7KsXJ8MvU9VIG78W10s0SQ,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,4
XGuaIEqaMSYGqOJxP03qVA,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,4
5E-GWPFyRp7tPzt7xNw96g,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,5
1hYsWPJhEfZvsVVFH8ntKw,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
uQcITIhiQB1mwUXQZuEamQ,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,5
VJ6gRN2AGplIhnyVA_mMxg,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
_sOUZebXedi6eQx9LRLP-w,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
